id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2417443577.0,45.0,3.0,26.0,296.0,24.885,20.672,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 127, 36, 37, 215, 218]",True,395992.0,32.655,56.57600000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,3.0,26.0,,32.655,56.57600000000001,,,Carry,,,,,283978.0,34.86000000000001,58.684000000000005,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417443591.0,46.0,3.0,29.0,296.0,34.86000000000001,58.684000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,283978.0,48.405,66.028,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417443617.0,47.0,3.0,31.0,296.0,48.405,66.028,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,296364.0,43.47,62.15200000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417443647.0,48.0,3.0,36.0,296.0,44.625,61.608000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,30.87,46.784,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
,,3.0,36.0,,30.87,46.784,,,Carry,,,,,71268.0,29.505000000000003,44.676,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417443677.0,49.0,3.0,39.0,296.0,29.505000000000003,44.676,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,71268.0,30.345,26.180000000000003,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417443729.0,50.0,3.0,42.0,296.0,30.66,25.976000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,27.615000000000002,32.368,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417443773.0,51.0,3.0,43.0,296.0,27.615000000000002,32.708000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,36.015,54.196000000000005,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
,,3.0,43.0,,36.015,54.196000000000005,,,Carry,,,,,283978.0,37.589999999999996,55.624,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417443831.0,52.0,3.0,47.0,296.0,37.589999999999996,55.624,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,55.230000000000004,59.228,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417443837.0,53.0,3.0,48.0,296.0,55.230000000000004,59.228,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'OverRun', 'Offensive']","[91, 204]",True,394933.0,,,,,,,,,,,,8.0,Matheus Nunes,,Portimonense,Sporting
2417443863.0,28.0,3.0,50.0,1463.0,42.21000000000001,18.496000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,308886.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417443875.0,29.0,3.0,50.0,1463.0,42.21000000000001,18.496000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,308886.0,50.19,21.692,,,,,,,,,,,,False,Portimonense,Sporting
2417443883.0,30.0,3.0,52.0,1463.0,53.025000000000006,22.372,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,422208.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417443923.0,54.0,3.0,53.0,296.0,47.25,56.440000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,344378.0,,,,,,,,,,,,28.0,Pote,,Portimonense,Sporting
2417443933.0,55.0,3.0,56.0,296.0,47.25,56.440000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,344378.0,56.80500000000001,57.596000000000004,,,,,,,,,,28.0,Pote,False,Portimonense,Sporting
2417443943.0,56.0,3.0,57.0,296.0,56.80500000000001,57.596000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,53.97,53.516000000000005,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417443953.0,57.0,3.0,58.0,296.0,53.97,53.516000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,344378.0,56.28,58.07200000000001,,,,,,,,,,28.0,Pote,False,Portimonense,Sporting
2417443979.0,58.0,4.0,0.0,296.0,56.28,58.07200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,394933.0,46.2,55.01200000000001,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
,,4.0,0.0,,46.2,55.01200000000001,,,Carry,,,,,322774.0,51.345,43.996,,,,,,,,,,6.0,João Palhinha,True,Portimonense,Sporting
2417444023.0,59.0,4.0,3.0,296.0,51.345,43.996,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,322774.0,46.515,23.12,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,4.0,3.0,,46.515,23.12,,,Carry,,,,,395992.0,47.355000000000004,25.432000000000002,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417444061.0,60.0,4.0,5.0,296.0,47.355000000000004,25.432000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,395992.0,57.015,21.012,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,4.0,5.0,,57.015,21.012,,,Carry,,,,,279177.0,63.63,41.752,,,,,,,,,,23.0,Marcus Edwards,True,Portimonense,Sporting
2417444103.0,61.0,4.0,11.0,296.0,63.63,41.752,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279177.0,61.53,48.55200000000001,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
,,4.0,11.0,,61.53,48.55200000000001,,,Carry,,,,,394933.0,63.105000000000004,50.456,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417444119.0,62.0,4.0,15.0,296.0,63.105000000000004,50.456,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,394933.0,74.76,66.30000000000001,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417444127.0,63.0,4.0,16.0,296.0,74.76,66.30000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,296364.0,78.435,64.396,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417444123.0,31.0,4.0,16.0,1463.0,21.105000000000004,4.6240000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,308886.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417444169.0,64.0,4.0,20.0,296.0,90.92999999999999,64.87200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,279177.0,83.16000000000001,67.32000000000001,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417444219.0,65.0,4.0,22.0,296.0,82.74,67.32000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,296364.0,74.235,60.588,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417444241.0,66.0,4.0,24.0,296.0,73.605,59.84,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283978.0,80.325,66.028,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417444273.0,67.0,4.0,27.0,296.0,80.53500000000001,66.028,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Longball', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 120, 128, 36, 38, 217, 218]",True,296364.0,103.005,39.916000000000004,,,,,,,,,,11.0,Nuno Santos,True,Portimonense,Sporting
2417444283.0,32.0,4.0,29.0,1463.0,1.785,30.94,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,310029.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417444419.0,33.0,4.0,36.0,1463.0,9.66,31.076000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'Chipped', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,310029.0,79.905,41.208000000000006,,,,,,,,,,,,True,Portimonense,Sporting
2417444459.0,68.0,4.0,40.0,296.0,27.51,22.712,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 139, 36, 38, 215, 218]",True,395992.0,34.65,20.196,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,4.0,40.0,,34.65,20.196,,,Carry,,,,,322774.0,36.96000000000001,18.02,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417444461.0,69.0,4.0,42.0,296.0,36.96000000000001,18.02,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322774.0,,,,,,,,,,,,6.0,João Palhinha,,Portimonense,Sporting
2417444511.0,70.0,4.0,43.0,296.0,36.96000000000001,18.02,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,322774.0,34.125,2.72,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417444545.0,71.0,4.0,46.0,296.0,34.964999999999996,1.564,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,362352.0,20.580000000000002,7.412000000000001,,,,,,,,,,24.0,Pedro Porro,False,Portimonense,Sporting
2417444593.0,72.0,4.0,48.0,296.0,20.580000000000002,7.412000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,14.490000000000002,36.448,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417444727.0,73.0,4.0,51.0,296.0,14.490000000000002,36.448,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,23285.0,22.995,52.496,,,,,,,,,,1.0,Antonio Adán,False,Portimonense,Sporting
,,4.0,51.0,,22.995,52.496,,,Carry,,,,,283978.0,54.495,60.31600000000001,,,,,,,,,,2.0,Matheus Reis,True,Portimonense,Sporting
2417444739.0,74.0,5.0,1.0,296.0,54.495,60.31600000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,283978.0,59.325,55.42,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417444807.0,75.0,5.0,2.0,296.0,59.325,55.42,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,53.445,54.400000000000006,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
,,5.0,2.0,,53.445,54.400000000000006,,,Carry,,,,,322774.0,55.964999999999996,40.528000000000006,,,,,,,,,,6.0,João Palhinha,True,Portimonense,Sporting
2417444847.0,76.0,5.0,7.0,296.0,55.964999999999996,40.528000000000006,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322774.0,60.795,26.248,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,5.0,7.0,,60.795,26.248,,,Carry,,,,,279177.0,62.05500000000001,29.444,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417444857.0,77.0,5.0,11.0,296.0,62.05500000000001,29.444,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,279177.0,60.06,25.16,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417444883.0,78.0,5.0,12.0,296.0,60.06,25.16,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322774.0,67.095,16.796,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,5.0,12.0,,67.095,16.796,,,Carry,,,,,342699.0,67.935,18.428,,,,,,,,,,7.0,Bruno Tabata,False,Portimonense,Sporting
2417444905.0,79.0,5.0,14.0,296.0,67.935,18.428,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,342699.0,68.775,36.856,,,,,,,,,,7.0,Bruno Tabata,False,Portimonense,Sporting
2417444907.0,34.0,5.0,16.0,1463.0,37.275,30.124,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,422208.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417445001.0,35.0,5.0,17.0,1463.0,35.595,29.512,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Longball', 'Angle', 'StandingSave', 'PassEndX', 'Chipped', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,422208.0,91.03500000000001,68.0,,,,,,,,,,,,True,Portimonense,Sporting
2417445293.0,81.0,5.0,28.0,296.0,19.005000000000003,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'ThrowIn', 'Length']","[91, 212, 36, 37, 215]",True,362352.0,24.150000000000002,8.976,,,,,,,,,,24.0,Pedro Porro,False,Portimonense,Sporting
2417445351.0,82.0,5.0,33.0,296.0,24.675,10.268,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Longball', 'Angle']","[91, 117, 127, 36, 37, 216, 218]",True,71268.0,41.265,49.504000000000005,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
,,5.0,33.0,,41.265,49.504000000000005,,,Carry,,,,,283978.0,46.2,48.89200000000001,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417479101.0,508.0,5.0,40.0,296.0,46.2,48.89200000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,48.195,39.78,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
,,5.0,40.0,,48.195,39.78,,,Carry,,,,,322774.0,47.04,34.068000000000005,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417445453.0,83.0,5.0,44.0,296.0,47.04,34.068000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'KeyPass']","[91, 119, 117, 30, 123, 40, 46, 36, 38, 216, 218]",True,322774.0,57.645,17.816000000000003,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,5.0,44.0,,57.645,17.816000000000003,,,Carry,,,,,279177.0,80.64,26.248,,,,,,,,,,23.0,Marcus Edwards,True,Portimonense,Sporting
2417445461.0,84.0,5.0,49.0,296.0,80.64,26.248,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'OutOfBoxCentre', 'BlockedY', 'OppositeRelatedEvent', 'LowLeft', 'RegularPlay', 'GoalMouthY', 'StandingSave', 'Blocked', 'BlockedX', 'Assisted', 'LeftFoot', 'GoalMouthZ', 'RelatedEventId']","[91, 10, 2, 3, 11, 13]",True,279177.0,,,83.0,322774.0,81.5,41.3,19.0,52.1,True,,,23.0,Marcus Edwards,,Portimonense,Sporting
2417445469.0,37.0,5.0,50.0,1463.0,19.425,41.072,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OutfielderBlock', 'OppositeRelatedEvent', 'StandingSave']","[91, 58]",True,422207.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417445587.0,85.0,5.0,56.0,296.0,66.675,65.48400000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,65.83500000000001,60.044000000000004,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417445599.0,86.0,5.0,58.0,296.0,65.52,59.636,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,63.945,49.980000000000004,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417445625.0,87.0,5.0,59.0,296.0,63.945,49.980000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,279177.0,68.775,50.79600000000001,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417445633.0,88.0,6.0,0.0,296.0,68.775,50.79600000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,344378.0,,,,,,,,,,,,28.0,Pote,,Portimonense,Sporting
2417445657.0,38.0,6.0,1.0,1463.0,23.205000000000002,25.432000000000002,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,116103.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417445699.0,39.0,6.0,3.0,1463.0,22.575,26.248,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,116103.0,15.75,44.404,,,,,,,,,,,,False,Portimonense,Sporting
2417445717.0,40.0,6.0,5.0,1463.0,19.740000000000002,45.56,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,108374.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417445675.0,89.0,6.0,5.0,296.0,85.26,22.44,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']",[55],False,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Portimonense,Sporting
2417445757.0,41.0,6.0,7.0,1463.0,28.665000000000003,51.136,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,108374.0,31.815,64.26,,,,,,,,,,,,False,Portimonense,Sporting
2417445789.0,42.0,6.0,11.0,1463.0,28.035,64.60000000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,381687.0,19.740000000000002,55.828,,,,,,,,,,,,False,Portimonense,Sporting
2417445821.0,43.0,6.0,13.0,1463.0,19.740000000000002,55.828,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,422207.0,9.66,43.452000000000005,,,,,,,,,,,,False,Portimonense,Sporting
2417445893.0,44.0,6.0,14.0,1463.0,9.66,43.452000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Longball', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 127, 36, 38, 216, 218]",True,310029.0,59.43000000000001,35.292,,,,,,,,,,,,True,Portimonense,Sporting
2417445899.0,45.0,6.0,17.0,1463.0,57.54,35.564,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,130506.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417445865.0,90.0,6.0,17.0,296.0,47.46000000000001,32.43600000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,71268.0,,,,,,,,,,,,4.0,Sebastián Coates,,Portimonense,Sporting
2417445923.0,46.0,6.0,17.0,1463.0,59.64,35.02,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'HeadPass', 'Zone', 'Length']","[91, 120, 29, 139, 36, 37, 217, 218]",True,130506.0,74.025,43.044000000000004,,,,,,,,,,,,True,Portimonense,Sporting
2417445929.0,91.0,6.0,18.0,296.0,30.240000000000002,19.652,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Portimonense,Sporting
2417446011.0,92.0,6.0,22.0,296.0,30.450000000000003,19.652,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,395992.0,31.5,31.892000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,6.0,22.0,,31.5,31.892000000000003,,,Carry,,,,,71268.0,34.02,33.388000000000005,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417446089.0,93.0,6.0,27.0,296.0,34.02,33.388000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,38.535000000000004,48.55200000000001,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
,,6.0,27.0,,38.535000000000004,48.55200000000001,,,Carry,,,,,283978.0,44.415,50.25200000000001,,,,,,,,,,2.0,Matheus Reis,True,Portimonense,Sporting
2417446127.0,94.0,6.0,33.0,296.0,44.415,50.25200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,49.77,44.676,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417446161.0,95.0,6.0,34.0,296.0,50.714999999999996,44.676,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,322774.0,47.565,52.564,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,6.0,34.0,,47.565,52.564,,,Carry,,,,,283978.0,55.230000000000004,55.624,,,,,,,,,,2.0,Matheus Reis,True,Portimonense,Sporting
