id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2375743007.0,372.0,42.0,8.0,251.0,31.815,52.97200000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,318502.0,30.345,37.332,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
,,42.0,8.0,,30.345,37.332,,,Carry,,,,,409279.0,36.12,45.967999999999996,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375743069.0,373.0,42.0,14.0,251.0,36.12,45.967999999999996,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,409279.0,26.040000000000003,51.884,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375743191.0,374.0,42.0,16.0,251.0,25.41,51.204,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,318502.0,16.065,28.628000000000004,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
,,42.0,16.0,,16.065,28.628000000000004,,,Carry,,,,,361916.0,18.585,25.772000000000002,,,,,,,,,,99.0,Marco Pereira,False,Moreirense,Santa Clara
2375743405.0,375.0,42.0,20.0,251.0,18.585,25.772000000000002,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Longball']","[91, 120, 124, 128, 36, 37, 217, 218]",True,361916.0,78.015,55.42,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
2375743381.0,366.0,42.0,23.0,108.0,30.765,13.464000000000002,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,322792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375745409.0,389.0,42.0,23.0,251.0,74.235,54.53600000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,279478.0,,,,,,,,,,,,10.0,Lincoln,,Moreirense,Santa Clara
2375743391.0,367.0,42.0,23.0,108.0,31.290000000000003,11.356,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone']",[91],True,322792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375743625.0,377.0,42.0,32.0,251.0,83.685,68.0,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'ThrowIn', 'PassEndX', 'PassEndY']","[91, 212, 35, 38, 217]",True,279478.0,70.455,60.724000000000004,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
2375743655.0,378.0,42.0,36.0,251.0,70.56,59.704,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,409279.0,72.87,52.156000000000006,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375743725.0,379.0,42.0,37.0,251.0,72.87,52.156000000000006,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,279531.0,70.56,56.57600000000001,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375743837.0,380.0,42.0,38.0,251.0,70.56,56.57600000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 38, 217, 218]",True,409279.0,70.56,51.748,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
,,42.0,38.0,,70.56,51.748,,,Carry,,,,,279531.0,71.19,49.64,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375743935.0,381.0,42.0,43.0,251.0,71.19,49.64,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279531.0,68.355,58.684000000000005,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375743991.0,382.0,42.0,44.0,251.0,68.355,59.092000000000006,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,409279.0,72.87,67.116,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375744285.0,383.0,42.0,46.0,251.0,72.24,67.116,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,279478.0,65.73,63.648,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
,,42.0,46.0,,65.73,63.648,,,Carry,,,,,409279.0,48.405,39.372,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375744339.0,384.0,42.0,57.0,251.0,48.405,39.372,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,409279.0,42.839999999999996,56.168,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375744405.0,385.0,42.0,59.0,251.0,42.839999999999996,56.168,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,318502.0,57.12,55.828,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
2375744531.0,386.0,43.0,0.0,251.0,57.12,55.828,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,279531.0,49.35,40.188,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
,,43.0,0.0,,49.35,40.188,,,Carry,,,,,409279.0,53.339999999999996,37.264,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375744673.0,387.0,43.0,4.0,251.0,53.339999999999996,37.264,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Length', 'Throughball', 'Angle', 'Zone', 'Longball', 'Chipped', 'PassEndY']","[91, 120, 124, 128, 130, 36, 37, 217, 218]",True,409279.0,105.0,48.348,,,,,,,,,,25.0,Hidemasa Morita,True,Moreirense,Santa Clara
2375745529.0,370.0,43.0,33.0,108.0,4.7250000000000005,29.036000000000005,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Zone', 'PassEndX', 'MissHigh', 'GoalKick', 'Length', 'Angle']","[91, 120, 128, 36, 38, 216, 218]",True,408374.0,64.89,21.42,,,,,,,,,,,,True,Moreirense,Santa Clara
2375745635.0,390.0,43.0,37.0,251.0,42.945,48.21200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'HeadPass', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,101748.0,58.905,39.304,,,,,,,,,,8.0,Anderson Carvalho,True,Moreirense,Santa Clara
,,43.0,37.0,,58.905,39.304,,,Carry,,,,,279531.0,54.495,38.42,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375745835.0,392.0,43.0,38.0,251.0,54.495,38.42,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'HeadPass', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,279531.0,53.23500000000001,52.428,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
,,43.0,38.0,,53.23500000000001,52.428,,,Carry,,,,,279478.0,59.43000000000001,59.976000000000006,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
2376609671.0,806.0,43.0,39.0,251.0,59.43000000000001,59.976000000000006,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,279478.0,,,,,,,,,,,,10.0,Lincoln,,Moreirense,Santa Clara
,,43.0,39.0,,59.43000000000001,59.976000000000006,,,Carry,,,,,279478.0,61.53,52.156000000000006,,,,,,,,,,10.0,Lincoln,True,Moreirense,Santa Clara
2375745929.0,393.0,43.0,47.0,251.0,61.53,52.156000000000006,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,279478.0,48.825,39.508,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
2375746043.0,394.0,43.0,51.0,251.0,48.825,39.508,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318502.0,54.6,48.824,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara
,,43.0,51.0,,54.6,48.824,,,Carry,,,,,279478.0,59.325,50.660000000000004,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara
2375746115.0,395.0,43.0,55.0,251.0,59.325,50.660000000000004,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,279478.0,74.44500000000001,50.184000000000005,,,,,,,,,,10.0,Lincoln,True,Moreirense,Santa Clara
2375746165.0,396.0,43.0,56.0,251.0,74.44500000000001,50.184000000000005,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,279531.0,74.76,64.396,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375746247.0,397.0,43.0,58.0,251.0,74.76,64.396,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,130450.0,65.10000000000001,63.648,,,,,,,,,,6.0,Mansur,False,Moreirense,Santa Clara
2375746357.0,398.0,44.0,1.0,251.0,64.365,63.648,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,409279.0,74.44500000000001,57.664,,,,,,,,,,25.0,Hidemasa Morita,True,Moreirense,Santa Clara
2375746373.0,399.0,44.0,2.0,251.0,74.76,57.732000000000006,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,279531.0,80.01,63.17200000000001,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara
2375746397.0,371.0,44.0,3.0,108.0,25.830000000000002,4.964,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,122089.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375746637.0,402.0,44.0,8.0,251.0,77.80499999999999,68.0,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'ThrowIn', 'PassEndY', 'Angle']","[91, 212, 36, 38, 217]",True,130450.0,83.37,62.83200000000001,,,,,,,,,,6.0,Mansur,False,Moreirense,Santa Clara
2375746649.0,373.0,44.0,9.0,108.0,23.730000000000004,1.564,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,318686.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375746663.0,374.0,44.0,10.0,108.0,23.52,1.564,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,318686.0,21.840000000000003,6.188000000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375746725.0,375.0,44.0,11.0,108.0,21.735,6.188000000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,421984.0,11.55,2.5160000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2375746749.0,376.0,44.0,14.0,108.0,8.19,1.4960000000000002,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'OppositeRelatedEvent', 'Offensive', 'PassEndX', 'PassEndY', 'Angle', 'Longball']","[91, 118, 120, 128, 36, 37, 215, 218]",True,122089.0,9.870000000000001,1.7000000000000002,,,,,,,,,,,,False,Moreirense,Santa Clara
2375746763.0,403.0,44.0,14.0,251.0,89.88,66.23200000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 60]",True,279478.0,,,,,,,,,,,,10.0,Lincoln,,Moreirense,Santa Clara
2375747365.0,378.0,44.0,33.0,108.0,14.805,0.0,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'PassEndY', 'Angle', 'ThrowIn', 'Zone', 'PassEndX']","[91, 212, 36, 37, 216]",True,122089.0,41.055,2.176,,,,,,,,,,,,False,Moreirense,Santa Clara
2375747387.0,405.0,44.0,35.0,251.0,61.11000000000001,65.688,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375747373.0,379.0,44.0,35.0,108.0,43.89,2.3120000000000003,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,135347.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375747435.0,406.0,44.0,35.0,251.0,65.10000000000001,65.552,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'HeadPass', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,130450.0,77.80499999999999,61.67600000000001,,,,,,,,,,6.0,Mansur,True,Moreirense,Santa Clara
,,44.0,35.0,,77.80499999999999,61.67600000000001,,,Carry,,,,,351562.0,72.34500000000001,61.948,,,,,,,,,,77.0,Rui Costa,False,Moreirense,Santa Clara
2375747457.0,407.0,44.0,37.0,251.0,72.34500000000001,61.948,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,351562.0,,,,,,,,,,,,77.0,Rui Costa,,Moreirense,Santa Clara
2375747517.0,408.0,44.0,38.0,251.0,72.34500000000001,61.948,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,351562.0,69.615,65.48400000000001,,,,,,,,,,77.0,Rui Costa,False,Moreirense,Santa Clara
2375747611.0,409.0,44.0,39.0,251.0,68.88,64.19200000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,422200.0,67.30499999999999,60.044000000000004,,,,,,,,,,98.0,Ricardinho,False,Moreirense,Santa Clara
,,44.0,39.0,,67.30499999999999,60.044000000000004,,,Carry,,,,,351562.0,79.59,51.408,,,,,,,,,,77.0,Rui Costa,True,Moreirense,Santa Clara
2375747629.0,410.0,44.0,42.0,251.0,79.59,51.408,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,351562.0,,,,,,,,,,,,77.0,Rui Costa,,Moreirense,Santa Clara
2375747621.0,380.0,44.0,42.0,108.0,25.41,16.592,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 142]",True,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375747641.0,381.0,44.0,44.0,108.0,28.665000000000003,16.796,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375747737.0,382.0,44.0,47.0,108.0,33.81,3.74,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Zone', 'OppositeRelatedEvent', 'PassEndY', 'PassEndX', 'Length']","[91, 118, 120, 29, 36, 38, 216, 218]",True,370018.0,35.175000000000004,3.4000000000000004,,,,,,,,,,,,False,Moreirense,Santa Clara
2375747753.0,411.0,44.0,47.0,251.0,67.41000000000001,65.824,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375781887.0,404.0,45.0,0.0,108.0,0.0,0.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375781899.0,440.0,45.0,0.0,251.0,0.0,0.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375782021.0,405.0,45.0,0.0,108.0,52.395,34.476000000000006,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,370018.0,33.075,35.632000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2375782143.0,406.0,45.0,3.0,108.0,34.44,36.312000000000005,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Longball', 'StandingSave', 'Length', 'Chipped', 'Angle', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,121484.0,72.66000000000001,58.888,,,,,,,,,,,,True,Moreirense,Santa Clara
2375748313.0,384.0,45.0,5.0,108.0,33.915,0.0,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'ThrowIn', 'PassEndX', 'Zone']","[91, 212, 36, 37, 216]",True,122089.0,45.045,0.952,,,,,,,,,,,,False,Moreirense,Santa Clara
2375748371.0,413.0,45.0,6.0,251.0,57.015,65.824,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['OtherBodyPart', 'Zone']","[91, 69]",True,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375782163.0,441.0,45.0,6.0,251.0,29.294999999999998,10.268,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,422199.0,,,,,,,,,,,,4.0,Kennedy Boateng,,Moreirense,Santa Clara
2375782177.0,407.0,45.0,6.0,108.0,75.705,57.732000000000006,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,135347.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375782207.0,442.0,45.0,6.0,251.0,26.355000000000004,11.628000000000002,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'HeadPass', 'Length', 'Zone', 'Angle']","[91, 118, 120, 29, 139, 36, 38, 215, 218]",True,422199.0,33.915,2.72,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara
2375748433.0,385.0,45.0,8.0,108.0,42.0,1.1560000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Chipped', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,135347.0,48.72,2.9920000000000004,,,,,,,,,,,,False,Moreirense,Santa Clara
2375748419.0,414.0,45.0,10.0,251.0,57.015,65.824,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375748497.0,415.0,45.0,11.0,251.0,57.12,64.60000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375748531.0,386.0,45.0,11.0,108.0,47.88,3.4000000000000004,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 143]",True,318686.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375748555.0,387.0,45.0,11.0,108.0,55.964999999999996,4.352,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,318686.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375748595.0,388.0,45.0,12.0,108.0,55.964999999999996,4.352,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318686.0,61.95,6.800000000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375748631.0,389.0,45.0,13.0,108.0,60.27,7.684000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 120, 29, 35, 37, 216, 218]",True,135347.0,56.49,34.68,,,,,,,,,,,,False,Moreirense,Santa Clara
2375782345.0,408.0,45.0,13.0,108.0,89.25,65.824,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Cross', 'Angle', 'LeftFoot', 'Chipped', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 138, 124, 126, 38, 217, 218]",True,392742.0,89.25,44.744,,,,,,,,,,,,True,Moreirense,Santa Clara
2375782885.0,443.0,45.0,14.0,251.0,11.76,22.44,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 94, 95, 216]",True,101748.0,40.53,4.0120000000000005,,,,,,,,,,8.0,Anderson Carvalho,,Moreirense,Santa Clara
2376609835.0,808.0,45.0,16.0,251.0,45.57,33.524,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,274646.0,,,,,,,,,,,,17.0,Cristian Tassano,,Moreirense,Santa Clara
2376609833.0,807.0,45.0,16.0,251.0,46.410000000000004,33.932,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 118, 120, 29, 36, 216, 218]",True,274646.0,49.35,33.932,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara
2375748693.0,390.0,45.0,16.0,108.0,54.18000000000001,34.748000000000005,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375782531.0,409.0,45.0,17.0,108.0,61.53,64.87200000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,342769.0,47.98500000000001,40.120000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2375782679.0,410.0,45.0,20.0,108.0,48.089999999999996,39.57600000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,121484.0,58.48500000000001,16.388,,,,,,,,,,,,False,Moreirense,Santa Clara
2375782949.0,411.0,45.0,25.0,108.0,67.095,5.032000000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Longball', 'PassEndY', 'Length', 'Chipped', 'Angle', 'StandingSave']","[91, 120, 124, 128, 36, 37, 217, 218]",True,322792.0,105.0,9.520000000000001,,,,,,,,,,,,True,Moreirense,Santa Clara
