id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2374564525.0,148.0,13.0,8.0,1463.0,91.665,64.668,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,423988.0,80.53500000000001,59.228,,,,,,,,,,39.0,Wilinton Aponza,False,Portimonense,Vitoria de Guimaraes
,,13.0,8.0,,80.53500000000001,59.228,,,Carry,,,,,422207.0,80.325,57.05200000000001,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
2374564547.0,149.0,13.0,11.0,1463.0,80.325,57.05200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,422207.0,77.49,48.55200000000001,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
,,13.0,11.0,,77.49,48.55200000000001,,,Carry,,,,,380545.0,81.165,45.356,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374564555.0,150.0,13.0,13.0,1463.0,81.165,45.356,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 120, 29, 36, 38, 217, 218]",True,380545.0,84.84,44.47200000000001,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374564559.0,94.0,13.0,15.0,107.0,22.155,22.644,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361908.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564595.0,95.0,13.0,15.0,107.0,22.26,22.44,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Chipped', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 124, 36, 38, 216, 218]",True,361908.0,38.010000000000005,18.564,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564597.0,96.0,13.0,21.0,107.0,61.11000000000001,40.392,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 36, 37, 217, 218]",True,260785.0,71.61,42.432,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564599.0,151.0,13.0,23.0,1463.0,29.715000000000003,20.808000000000003,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Vitoria de Guimaraes
,,13.0,23.0,,29.715000000000003,20.808000000000003,,,Carry,,,,,360107.0,21.735,16.796,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374564613.0,152.0,13.0,25.0,1463.0,21.735,16.796,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,5.1450000000000005,31.144000000000002,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,13.0,25.0,,5.1450000000000005,31.144000000000002,,,Carry,,,,,310029.0,8.19,33.79600000000001,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
2374564625.0,153.0,13.0,29.0,1463.0,8.19,33.79600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,13.23,51.952000000000005,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,13.0,29.0,,13.23,51.952000000000005,,,Carry,,,,,342696.0,17.955000000000002,55.828,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374564629.0,154.0,13.0,33.0,1463.0,17.955000000000002,55.828,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,342696.0,24.885,66.708,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374564645.0,155.0,13.0,35.0,1463.0,24.675,66.504,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,422207.0,17.64,56.848,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
,,13.0,35.0,,17.64,56.848,,,Carry,,,,,342696.0,21.840000000000003,47.328,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
2374564653.0,156.0,13.0,39.0,1463.0,21.840000000000003,47.328,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,342696.0,19.215,16.048000000000002,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374564661.0,157.0,13.0,42.0,1463.0,19.635,15.436,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,360107.0,29.715000000000003,2.584,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,13.0,42.0,,29.715000000000003,2.584,,,Carry,,,,,308886.0,32.13,1.7680000000000002,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374564725.0,158.0,13.0,45.0,1463.0,32.13,1.7680000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Chipped', 'Longball', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,308886.0,78.015,7.684000000000001,,,,,,,,,,18.0,Fahd Moufi,True,Portimonense,Vitoria de Guimaraes
,,13.0,45.0,,78.015,7.684000000000001,,,Carry,,,,,342996.0,88.515,24.548000000000002,,,,,,,,,,77.0,Aylton Boa Morte,True,Portimonense,Vitoria de Guimaraes
2374564727.0,159.0,13.0,55.0,1463.0,88.515,24.548000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,342996.0,88.935,32.708000000000006,,,,,,,,,,77.0,Aylton Boa Morte,False,Portimonense,Vitoria de Guimaraes
2374564731.0,97.0,13.0,56.0,107.0,16.275000000000002,34.816,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135638.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564735.0,98.0,13.0,58.0,107.0,19.845,34.408,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'Defensive', 'OppositeRelatedEvent']","[91, 63]",True,135638.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564739.0,160.0,13.0,58.0,1463.0,85.155,33.592,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']",[64],False,342996.0,,,,,,,,,,,,77.0,Aylton Boa Morte,,Portimonense,Vitoria de Guimaraes
2374564853.0,99.0,14.0,27.0,107.0,19.32,34.476000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Longball', 'PassEndY', 'Zone', 'FreekickTaken', 'PassEndX']","[91, 119, 117, 127, 132, 36, 38, 216, 218]",True,107158.0,66.885,10.404000000000002,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374564859.0,100.0,14.0,29.0,107.0,66.99,10.404000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY', 'HeadPass']","[91, 120, 29, 139, 36, 37, 217, 218]",True,380681.0,77.7,22.916000000000004,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374564877.0,161.0,14.0,31.0,1463.0,27.930000000000003,49.164,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,342696.0,47.88,41.956,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374564881.0,101.0,14.0,33.0,107.0,57.75,24.344,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'Zone']","[91, 101, 56]",True,351604.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564885.0,162.0,14.0,33.0,1463.0,42.525,42.432,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,380545.0,,,,,,,,,,,,4.0,Willyan,,Portimonense,Vitoria de Guimaraes
,,14.0,33.0,,42.525,42.432,,,Carry,,,,,380545.0,44.1,42.364000000000004,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374564891.0,163.0,14.0,34.0,1463.0,44.1,42.364000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,380545.0,56.49,45.084,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,14.0,34.0,,56.49,45.084,,,Carry,,,,,345275.0,58.695,45.288,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
2374564897.0,164.0,14.0,36.0,1463.0,58.695,45.288,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 36, 37, 217, 218]",True,345275.0,72.66000000000001,54.33200000000001,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
2374564903.0,102.0,14.0,37.0,107.0,32.76,15.64,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,380681.0,31.71,20.876,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564911.0,103.0,14.0,38.0,107.0,31.71,20.876,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361908.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564915.0,104.0,14.0,39.0,107.0,31.605000000000004,18.972,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,361908.0,43.68000000000001,8.364,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564931.0,105.0,14.0,42.0,107.0,44.625,5.576,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Chipped']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,135638.0,76.02000000000001,3.3320000000000003,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374564935.0,106.0,14.0,49.0,107.0,84.0,16.048000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,276037.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564933.0,165.0,14.0,49.0,1463.0,21.0,51.952000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,422207.0,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Vitoria de Guimaraes
2374564939.0,107.0,14.0,50.0,107.0,83.89500000000001,17.544,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 35, 217, 218]",True,276037.0,77.385,17.544,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564947.0,108.0,14.0,53.0,107.0,79.69500000000001,19.584000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'Length', 'Longball', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,135638.0,96.705,50.592000000000006,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374564949.0,109.0,14.0,54.0,107.0,99.33,50.728,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 120, 29, 36, 38, 217, 218]",True,260785.0,102.58500000000001,39.236000000000004,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374564959.0,166.0,14.0,58.0,1463.0,1.785,32.232,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 94, 95, 215]",True,310029.0,0.0,22.44,,,,,,,,,,94.0,Samuel,,Portimonense,Vitoria de Guimaraes
2374564955.0,110.0,14.0,59.0,107.0,99.75,43.656000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,260785.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564969.0,167.0,14.0,59.0,1463.0,5.25,24.344,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,310029.0,,,,,,,,,,,,94.0,Samuel,,Portimonense,Vitoria de Guimaraes
2374565091.0,111.0,15.0,43.0,107.0,104.47500000000001,67.66000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'CornerTaken', 'Zone', 'IntentionalAssist', 'Longball', 'PassEndY', 'ShotAssist', 'Length', 'Angle', 'KeyPass']","[91, 119, 117, 123, 127, 205, 31, 32, 34, 39, 42, 35, 38, 217, 218]",True,135638.0,87.675,35.428000000000004,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374565095.0,112.0,15.0,46.0,107.0,89.46000000000001,40.120000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['FromCorner', 'Assisted', 'GoalMouthY', 'Zone', 'LeftFoot', 'BlockedY', 'BoxCentre', 'OppositeRelatedEvent', 'GoalMouthZ', 'LowRight', 'BlockedX', 'IntentionalAssist', 'RelatedEventId']","[91, 9, 10, 1, 5, 13]",True,276037.0,,,17.1,47.6,True,111.0,135638.0,99.3,50.5,,,,,,Portimonense,Vitoria de Guimaraes
2374565089.0,168.0,15.0,46.0,1463.0,1.9949999999999999,34.612,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'ParriedSafe', 'Hands', 'DivingSave', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 83, 77, 79, 81]",True,310029.0,,,,,,,,,,,,94.0,Samuel,,Portimonense,Vitoria de Guimaraes
2374565119.0,113.0,15.0,48.0,107.0,101.85000000000001,18.564,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Length', 'Angle', 'Cross', 'PassEndY', 'Zone', 'PassEndX', 'Longball']","[91, 119, 124, 125, 35, 37, 217, 218]",True,380681.0,89.67000000000002,57.188,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374565133.0,114.0,15.0,52.0,107.0,86.94,56.848,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'ShotAssist', 'Zone', 'PassEndX', 'IntentionalAssist', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,135638.0,87.255,49.776,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374565135.0,115.0,15.0,56.0,107.0,91.03500000000001,48.21200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthY', 'Zone', 'LeftFoot', 'LowRight', 'GoalMouthZ', 'Assisted', 'BlockedX', 'IntentionalAssist', 'BoxLeft', 'FromCorner', 'BlockedY', 'RelatedEventId', 'OppositeRelatedEvent']","[91, 9, 10, 1, 5, 13]",True,276037.0,,,2.5,47.9,True,114.0,135638.0,99.7,50.0,,,,,,Portimonense,Vitoria de Guimaraes
2374565139.0,169.0,15.0,56.0,1463.0,3.6750000000000003,35.02,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['ParriedDanger', 'DivingSave', 'Hands', 'Zone', 'OppositeRelatedEvent', 'KeeperSaveInTheBox']","[91, 108, 113, 112, 83, 77, 79, 81]",True,310029.0,,,,,,,,,,,,94.0,Samuel,,Portimonense,Vitoria de Guimaraes
2374565145.0,170.0,16.0,1.0,1463.0,8.19,38.556000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 94, 95, 215]",True,308886.0,0.0,45.56,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Vitoria de Guimaraes
2374565141.0,116.0,16.0,2.0,107.0,98.7,32.096000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissRight']",[122],False,276037.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374565147.0,171.0,16.0,2.0,1463.0,6.300000000000001,35.904,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,308886.0,,,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Vitoria de Guimaraes
2374565271.0,117.0,16.0,34.0,107.0,104.47500000000001,0.34,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['CornerTaken', 'Length', 'Angle', 'PassEndY', 'Chipped', 'Zone', 'Cross', 'PassEndX']","[91, 124, 126, 31, 33, 34, 36, 37, 217, 218]",True,135638.0,105.0,31.348000000000003,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374565363.0,173.0,16.0,51.0,1463.0,4.095,35.224000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'GoalKick', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,18.165000000000003,47.19200000000001,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,16.0,51.0,,18.165000000000003,47.19200000000001,,,Carry,,,,,342696.0,24.885,39.916000000000004,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
2374565395.0,174.0,16.0,58.0,1463.0,24.885,39.916000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,342696.0,27.405,11.968000000000002,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,16.0,58.0,,27.405,11.968000000000002,,,Carry,,,,,360107.0,54.915,5.372000000000001,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
2374565411.0,175.0,17.0,5.0,1463.0,54.915,5.372000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Angle', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,360107.0,93.45,6.188000000000001,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
,,17.0,5.0,,93.45,6.188000000000001,,,Carry,,,,,308886.0,94.71000000000001,7.956,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374565415.0,176.0,17.0,10.0,1463.0,94.71000000000001,7.956,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'Length', 'PassEndY', 'IntentionalAssist', 'Angle', 'PassEndX', 'Zone', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,308886.0,91.14,26.452,,,,,,,,,,18.0,Fahd Moufi,True,Portimonense,Vitoria de Guimaraes
,,17.0,10.0,,91.14,26.452,,,Carry,,,,,345275.0,94.08,25.228,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
2374565419.0,177.0,17.0,12.0,1463.0,94.08,25.228,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['LowRight', 'OppositeRelatedEvent', 'GoalMouthZ', 'RightFoot', 'BlockedX', 'IntentionalAssist', 'BoxCentre', 'RegularPlay', 'RelatedEventId', 'GoalMouthY', 'Assisted', 'BlockedY', 'Zone']","[91, 9, 10, 1, 3, 12]",True,345275.0,,,16.5,48.0,True,176.0,308886.0,98.4,48.0,,,10.0,Shoya Nakajima,,Portimonense,Vitoria de Guimaraes
2374565423.0,119.0,17.0,12.0,107.0,3.1500000000000004,36.652,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['ParriedDanger', 'Hands', 'OppositeRelatedEvent', 'Zone', 'KeeperSaveInTheBox']","[91, 108, 113, 112, 77, 79, 81]",True,107158.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374565433.0,120.0,17.0,14.0,107.0,10.709999999999999,39.1,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 94, 95, 215]",True,422205.0,10.08,54.33200000000001,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374565439.0,121.0,17.0,15.0,107.0,10.08,54.33200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['OppositeRelatedEvent', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,412912.0,16.485,51.476000000000006,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374565597.0,133.0,17.0,15.0,107.0,14.595,51.952000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'OppositeRelatedEvent']","[91, 118, 120, 29, 35, 37, 215, 218]",True,430413.0,12.600000000000001,53.312000000000005,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374565435.0,178.0,17.0,15.0,1463.0,90.72000000000001,19.040000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,308886.0,,,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Vitoria de Guimaraes
2374565441.0,122.0,17.0,17.0,107.0,12.915000000000001,48.75600000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,422205.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374565445.0,123.0,17.0,18.0,107.0,12.915000000000001,48.75600000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,422205.0,18.69,63.24,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374565447.0,124.0,17.0,19.0,107.0,19.95,63.24,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndY', 'Chipped', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 120, 124, 128, 36, 38, 216, 218]",True,412912.0,68.46000000000001,51.952000000000005,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374565455.0,179.0,17.0,22.0,1463.0,31.290000000000003,14.688000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,380545.0,,,,,,,,,,,,4.0,Willyan,,Portimonense,Vitoria de Guimaraes
2374565459.0,180.0,17.0,23.0,1463.0,31.290000000000003,14.688000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,380545.0,14.07,25.976000000000003,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,17.0,23.0,,14.07,25.976000000000003,,,Carry,,,,,310029.0,16.38,30.736000000000004,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
2374565477.0,181.0,17.0,26.0,1463.0,16.38,30.736000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,22.575,43.52,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,17.0,26.0,,22.575,43.52,,,Carry,,,,,342696.0,36.225,35.088,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
2374565489.0,182.0,17.0,33.0,1463.0,36.225,35.088,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,342696.0,28.455000000000002,29.852,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,17.0,33.0,,28.455000000000002,29.852,,,Carry,,,,,380545.0,31.080000000000002,28.084,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374565499.0,183.0,17.0,38.0,1463.0,31.080000000000002,28.084,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,380545.0,43.785000000000004,7.752000000000001,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
